"Caption","Description","InstallDate","Name","Status","CreationClassName","Started","StartMode","SystemCreationClassName","SystemName","AcceptPause","AcceptStop","DesktopInteract","DisplayName","ErrorControl","ExitCode","PathName","ServiceSpecificExitCode","ServiceType","StartName","State","TagId","CheckPoint","DelayedAutoStart","ProcessId","WaitHint","PSComputerName"
"Windows Biometric Service","The Windows biometric service gives client applications the ability to capture, compare, manipulate, and store biometric data without gaining direct access to any biometric hardware or samples. The service is hosted in a privileged SVCHOST process.",,"WbioSrvc","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Windows Biometric Service","Normal","0","C:\WINDOWS\system32\svchost.exe -k WbioSvcGroup","0","Share Process","LocalSystem","Running","0","0","False","5040","0",
"Windows Connection Manager","Makes automatic connect/disconnect decisions based on the network connectivity options currently available to the PC and enables management of network connectivity based on Group Policy settings.",,"Wcmsvc","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Windows Connection Manager","Normal","0","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","0","Own Process","NT Authority\LocalService","Running","0","0","False","4412","0",
"Windows Connect Now - Config Registrar","WCNCSVC hosts the Windows Connect Now Configuration which is Microsoft's Implementation of Wireless Protected Setup (WPS) protocol. This is used to configure Wireless LAN settings for an Access Point (AP) or a Wireless Device. The service is started programmatically as needed.",,"wcncsvc","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Windows Connect Now - Config Registrar","Normal","0","C:\WINDOWS\System32\svchost.exe -k LocalServiceAndNoImpersonation -p","0","Share Process","NT AUTHORITY\LocalService","Running","0","0","False","19148","0",
"Diagnostic Service Host","The Diagnostic Service Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local Service context.  If this service is stopped, any diagnostics that depend on it will no longer function.",,"WdiServiceHost","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Diagnostic Service Host","Normal","0","C:\WINDOWS\System32\svchost.exe -k LocalService -p","0","Share Process","NT AUTHORITY\LocalService","Running","0","0","False","6656","0",
"Diagnostic System Host","The Diagnostic System Host is used by the Diagnostic Policy Service to host diagnostics that need to run in a Local System context.  If this service is stopped, any diagnostics that depend on it will no longer function.",,"WdiSystemHost","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Diagnostic System Host","Normal","0","C:\WINDOWS\System32\svchost.exe -k LocalSystemNetworkRestricted -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Microsoft Defender Antivirus Network Inspection Service","Helps guard against intrusion attempts targeting known and newly discovered vulnerabilities in network protocols",,"WdNisSvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Microsoft Defender Antivirus Network Inspection Service","Normal","1077","""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2008.9-0\NisSrv.exe""","0","Own Process","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",
"WebClient","Enables Windows-based programs to create, access, and modify Internet-based files. If this service is stopped, these functions will not be available. If this service is disabled, any services that explicitly depend on it will fail to start.",,"WebClient","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","WebClient","Normal","0","C:\WINDOWS\system32\svchost.exe -k LocalService -p","0","Share Process","NT AUTHORITY\LocalService","Running","0","0","False","20036","0",
"Web Management","Web-based device management service",,"WebManagement","OK","Win32_Service","False","Disabled","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Web Management","Normal","1077","C:\WINDOWS\system32\WebManagement.exe","0","Own Process","LocalSystem","Stopped","0","0","False","0","0",
"Windows Event Collector","This service manages persistent subscriptions to events from remote sources that support WS-Management protocol. This includes Windows Vista event logs, hardware and IPMI-enabled event sources. The service stores forwarded events in a local Event Log. If this service is stopped or disabled event subscriptions cannot be created and forwarded events cannot be accepted.",,"Wecsvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Windows Event Collector","Normal","1077","C:\WINDOWS\system32\svchost.exe -k NetworkService -p","0","Share Process","NT AUTHORITY\NetworkService","Stopped","0","0","False","0","0",
"Windows Encryption Provider Host Service","Windows Encryption Provider Host Service brokers encryption related functionalities from 3rd Party Encryption Providers to processes that need to evaluate and apply EAS policies. Stopping this will compromise EAS compliancy checks that have been established by the connected Mail Accounts",,"WEPHOSTSVC","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Windows Encryption Provider Host Service","Normal","1077","C:\WINDOWS\system32\svchost.exe -k WepHostSvcGroup","0","Share Process","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",
"Problem Reports Control Panel Support","This service provides support for viewing, sending and deletion of system-level problem reports for the Problem Reports control panel.",,"wercplsupport","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Problem Reports Control Panel Support","Normal","1077","C:\WINDOWS\System32\svchost.exe -k netsvcs -p","0","Share Process","localSystem","Stopped","0","0","False","0","0",
"Windows Error Reporting Service","Allows errors to be reported when programs stop working or responding and allows existing solutions to be delivered. Also allows logs to be generated for diagnostic and repair services. If this service is stopped, error reporting might not work correctly and results of diagnostic services and repairs might not be displayed.",,"WerSvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Windows Error Reporting Service","Ignore","0","C:\WINDOWS\System32\svchost.exe -k WerSvcGroup","0","Own Process","localSystem","Stopped","0","0","False","0","0",
"Wi-Fi Direct Services Connection Manager Service","Manages connections to wireless services, including wireless display and docking.",,"WFDSConMgrSvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Wi-Fi Direct Services Connection Manager Service","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","0","Share Process","NT AUTHORITY\LocalService","Stopped","0","0","False","0","0",
"Still Image Acquisition Events","Launches applications associated with still image acquisition events.",,"WiaRpc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Still Image Acquisition Events","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Microsoft Defender Antivirus Service","Helps protect users from malware and other potentially unwanted software",,"WinDefend","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Microsoft Defender Antivirus Service","Normal","1077","""C:\ProgramData\Microsoft\Windows Defender\platform\4.18.2008.9-0\MsMpEng.exe""","0","Own Process","LocalSystem","Stopped","0","0","False","0","0",
"WinHTTP Web Proxy Auto-Discovery Service","WinHTTP implements the client HTTP stack and provides developers with a Win32 API and COM Automation component for sending HTTP requests and receiving responses. In addition, WinHTTP provides support for auto-discovering a proxy configuration via its implementation of the Web Proxy Auto-Discovery (WPAD) protocol.",,"WinHttpAutoProxySvc","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","WinHTTP Web Proxy Auto-Discovery Service","Normal","0","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","0","Share Process","NT AUTHORITY\LocalService","Running","0","0","False","3696","0",
"Windows Management Instrumentation","Provides a common interface and object model to access management information about operating system, devices, applications and services. If this service is stopped, most Windows-based software will not function properly. If this service is disabled, any services that explicitly depend on it will fail to start.",,"Winmgmt","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","True","True","False","Windows Management Instrumentation","Ignore","0","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","0","Share Process","localSystem","Running","0","0","False","4264","0",
"Windows Remote Management (WS-Management)","Windows Remote Management (WinRM) service implements the WS-Management protocol for remote management. WS-Management is a standard web services protocol used for remote software and hardware management. The WinRM service listens on the network for WS-Management requests and processes them. The WinRM Service needs to be configured with a listener using winrm.cmd command line tool or through Group Policy in order for it to listen over the network. The WinRM service provides access to WMI data and enables event collection. Event collection and subscription to events require that the service is running. WinRM messages use HTTP and HTTPS as transports. The WinRM service does not depend on IIS but is preconfigured to share a port with IIS on the same machine.  The WinRM service reserves the /wsman URL prefix. To prevent conflicts with IIS, administrators should ensure that any websites hosted on IIS do not use the /wsman URL prefix.",,"WinRM","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Windows Remote Management (WS-Management)","Normal","0","C:\WINDOWS\System32\svchost.exe -k NetworkService -p","0","Own Process","LocalSystem","Running","0","0","True","15484","0",
"Windows Insider Service","Provides infrastructure support for the Windows Insider Program. This service must remain enabled for the Windows Insider Program to work.",,"wisvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Windows Insider Service","Normal","0","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"WLAN AutoConfig","The WLANSVC service provides the logic required to configure, discover, connect to, and disconnect from a wireless local area network (WLAN) as defined by IEEE 802.11 standards. It also contains the logic to turn your computer into a software access point so that other devices or computers can connect to your computer wirelessly using a WLAN adapter that can support this. Stopping or disabling the WLANSVC service will make all WLAN adapters on your computer inaccessible from the Windows networking UI. It is strongly recommended that you have the WLANSVC service running if your computer has a WLAN adapter.",,"WlanSvc","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","WLAN AutoConfig","Normal","0","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","0","Own Process","LocalSystem","Running","0","0","False","4840","0",
"Microsoft Account Sign-in Assistant","Enables user sign-in through Microsoft account identity services. If this service is stopped, users will not be able to logon to the computer with their Microsoft account.",,"wlidsvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Microsoft Account Sign-in Assistant","Normal","0","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Local Profile Assistant Service","This service provides profile management for subscriber identity modules",,"wlpasvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Local Profile Assistant Service","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LocalServiceNetworkRestricted -p","0","Share Process","NT Authority\LocalService","Stopped","0","0","False","0","0",
"Windows Management Service","Performs management including Provisioning and Enrollment activities",,"WManSvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Windows Management Service","Normal","1077","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"WMI Performance Adapter","Provides performance library information from Windows Management Instrumentation (WMI) providers to clients on the network. This service only runs when Performance Data Helper is activated.",,"wmiApSrv","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","WMI Performance Adapter","Normal","0","C:\WINDOWS\system32\wbem\WmiApSrv.exe","0","Own Process","localSystem","Stopped","0","0","False","0","0",
"Windows Media Player Network Sharing Service","Shares Windows Media Player libraries to other networked players and media devices using Universal Plug and Play",,"WMPNetworkSvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Windows Media Player Network Sharing Service","Normal","1077","""C:\Program Files\Windows Media Player\wmpnetwk.exe""","0","Own Process","NT AUTHORITY\NetworkService","Stopped","0","0","False","0","0",
"Work Folders","This service syncs files with the Work Folders server, enabling you to use the files on any of the PCs and devices on which you've set up Work Folders.",,"workfolderssvc","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Work Folders","Normal","0","C:\WINDOWS\System32\svchost.exe -k LocalService -p","0","Share Process","NT AUTHORITY\LocalService","Running","0","0","False","7912","0",
"Parental Controls","Enforces parental controls for child accounts in Windows. If this service is stopped or disabled, parental controls may not be enforced.",,"WpcMonSvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Parental Controls","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LocalService","0","Own Process","LocalSystem","Stopped","0","0","False","0","0",
"Portable Device Enumerator Service","Enforces group policy for removable mass-storage devices. Enables applications such as Windows Media Player and Image Import Wizard to transfer and synchronize content using removable mass-storage devices.",,"WPDBusEnum","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Portable Device Enumerator Service","Normal","0","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Windows Push Notifications System Service","This service runs in session 0 and hosts the notification platform and connection provider which handles the connection between the device and WNS server.",,"WpnService","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Windows Push Notifications System Service","Normal","0","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Running","0","0","False","6072","0",
"Security Center","The WSCSVC (Windows Security Center) service monitors and reports security health settings on the computer.  The health settings include firewall (on/off), antivirus (on/off/out of date), antispyware (on/off/out of date), Windows Update (automatically/manually download and install updates), User Account Control (on/off), and Internet settings (recommended/not recommended). The service provides COM APIs for independent software vendors to register and record the state of their products to the Security Center service.  The Security and Maintenance UI uses the service to provide systray alerts and a graphical view of the security health states in the Security and Maintenance control panel.  Network Access Protection (NAP) uses the service to report the security health states of clients to the NAP Network Policy Server to make network quarantine decisions.  The service also has a public API that allows external consumers to programmatically retrieve the aggregated security health state of the system.",,"wscsvc","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Security Center","Normal","0","C:\WINDOWS\System32\svchost.exe -k LocalServiceNetworkRestricted -p","0","Share Process","NT AUTHORITY\LocalService","Running","0","0","True","15560","0",
"Windows Search","Provides content indexing, property caching, and search results for files, e-mail, and other content.",,"WSearch","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Windows Search","Normal","0","C:\WINDOWS\system32\SearchIndexer.exe /Embedding","0","Own Process","LocalSystem","Running","0","0","True","11312","0",
"Windows Update","Enables the detection, download, and installation of updates for Windows and other programs. If this service is disabled, users of this computer will not be able to use Windows Update or its automatic updating feature, and programs will not be able to use the Windows Update Agent (WUA) API.",,"wuauserv","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Windows Update","Normal","0","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Running","0","0","False","4300","0",
"WWAN AutoConfig","This service manages mobile broadband (GSM & CDMA) data card/embedded module adapters and connections by auto-configuring the networks. It is strongly recommended that this service be kept running for best user experience of mobile broadband devices.",,"WwanSvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","WWAN AutoConfig","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LocalSystemNetworkRestricted -p","0","Share Process","localSystem","Stopped","0","0","False","0","0",
"Xbox Live Auth Manager","Provides authentication and authorization services for interacting with Xbox Live. If this service is stopped, some applications may not operate correctly.",,"XblAuthManager","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Xbox Live Auth Manager","Normal","1077","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Xbox Live Game Save","This service syncs save data for Xbox Live save enabled games.  If this service is stopped, game save data will not upload to or download from Xbox Live.",,"XblGameSave","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Xbox Live Game Save","Normal","1077","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Xbox Accessory Management Service","This service manages connected Xbox Accessories.",,"XboxGipSvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Xbox Accessory Management Service","Normal","1077","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"Xbox Live Networking Service","This service supports the Windows.Networking.XboxLive application programming interface.",,"XboxNetApiSvc","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Xbox Live Networking Service","Normal","1077","C:\WINDOWS\system32\svchost.exe -k netsvcs -p","0","Share Process","LocalSystem","Stopped","0","0","False","0","0",
"XTUOCDriverService","Intel(R) Overclocking Component Service",,"XTU3SERVICE","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","XTUOCDriverService","Normal","0","C:\WINDOWS\SysWOW64\XtuService.exe","0","Own Process","LocalSystem","Running","0","0","False","6096","0",
"FlexNet Licensing Service","This service performs licensing functions on behalf of FlexNet enabled products.",,"FlexNet Licensing Service","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","FlexNet Licensing Service","Normal","0","""C:\Program Files (x86)\Common Files\Macrovision Shared\FlexNet Publisher\FNPLicensingService.exe""","0","Own Process","LocalSystem","Running","0","0","False","14008","0",
"Autodesk Desktop Licensing Service","Autodesk Desktop Licensing Service",,"AdskLicensingService","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Autodesk Desktop Licensing Service","Normal","0","""C:\Program Files (x86)\Common Files\Autodesk Shared\AdskLicensing\Current\AdskLicensingService\AdskLicensingService.exe""","0","Own Process","NT Authority\LocalService","Running","0","0","False","19064","0",
"Autodesk Desktop App Service","Autodesk Desktop App Service",,"AdAppMgrSvc","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Autodesk Desktop App Service","Normal","0","""C:\Program Files (x86)\Autodesk\Autodesk Desktop App\AdAppMgrSvc.exe""","0","Own Process","LocalSystem","Running","0","0","False","7928","0",
"Agent Activation Runtime_16af7fa5","Runtime for activating conversational agent applications",,"AarSvc_16af7fa5","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Agent Activation Runtime_16af7fa5","Normal","1077","C:\WINDOWS\system32\svchost.exe -k AarSvcGroup -p","0","Unknown",,"Stopped","0","0","False","0","0",
"GameDVR and Broadcast User Service_16af7fa5","This user service is used for Game Recordings and Live Broadcasts",,"BcastDVRUserService_16af7fa5","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","GameDVR and Broadcast User Service_16af7fa5","Normal","1077","C:\WINDOWS\system32\svchost.exe -k BcastDVRUserService","0","Unknown",,"Stopped","0","0","False","0","0",
"Bluetooth User Support Service_16af7fa5","The Bluetooth user service supports proper functionality of Bluetooth features relevant to each user session.",,"BluetoothUserService_16af7fa5","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Bluetooth User Support Service_16af7fa5","Normal","1077","C:\WINDOWS\system32\svchost.exe -k BthAppGroup -p","0","Unknown",,"Stopped","0","0","False","0","0",
"CaptureService_16af7fa5","Enables optional screen capture functionality for applications that call the Windows.Graphics.Capture API.",,"CaptureService_16af7fa5","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","CaptureService_16af7fa5","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LocalService -p","0","Unknown",,"Stopped","0","0","False","0","0",
"Clipboard User Service_16af7fa5","This user service is used for Clipboard scenarios",,"cbdhsvc_16af7fa5","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Clipboard User Service_16af7fa5","Normal","0","C:\WINDOWS\system32\svchost.exe -k ClipboardSvcGroup -p","0","Unknown",,"Running","0","0","False","24016","0",
"Connected Devices Platform User Service_16af7fa5","This user service is used for Connected Devices Platform scenarios",,"CDPUserSvc_16af7fa5","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Connected Devices Platform User Service_16af7fa5","Normal","0","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","0","Unknown",,"Running","0","0","False","5920","0",
"ConsentUX_16af7fa5","Allows ConnectUX and PC Settings to Connect and Pair with WiFi displays and Bluetooth devices.",,"ConsentUxUserSvc_16af7fa5","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","ConsentUX_16af7fa5","Normal","1077","C:\WINDOWS\system32\svchost.exe -k DevicesFlow","0","Unknown",,"Stopped","0","0","False","0","0",
"CredentialEnrollmentManagerUserSvc_16af7fa5","Credential Enrollment Manager",,"CredentialEnrollmentManagerUserSvc_16af7fa5","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","CredentialEnrollmentManagerUserSvc_16af7fa5","Normal","1077","C:\WINDOWS\system32\CredentialEnrollmentManager.exe","0","Unknown",,"Stopped","0","0","False","0","0",
"DeviceAssociationBroker_16af7fa5","Enables apps to pair devices",,"DeviceAssociationBrokerSvc_16af7fa5","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","DeviceAssociationBroker_16af7fa5","Normal","1077","C:\WINDOWS\system32\svchost.exe -k DevicesFlow -p","0","Unknown",,"Stopped","0","0","False","0","0",
"DevicePicker_16af7fa5","This user service is used for managing the Miracast, DLNA, and DIAL UI",,"DevicePickerUserSvc_16af7fa5","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","DevicePicker_16af7fa5","Normal","1077","C:\WINDOWS\system32\svchost.exe -k DevicesFlow","0","Unknown",,"Stopped","0","0","False","0","0",
"DevicesFlow_16af7fa5","Allows ConnectUX and PC Settings to Connect and Pair with WiFi displays and Bluetooth devices.",,"DevicesFlowUserSvc_16af7fa5","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","DevicesFlow_16af7fa5","Normal","1077","C:\WINDOWS\system32\svchost.exe -k DevicesFlow","0","Unknown",,"Stopped","0","0","False","0","0",
"LxssManagerUser_16af7fa5","The LXSS Manager service supports running native ELF binaries. The service provides the infrastructure necessary for ELF binaries to run on Windows. If the service is stopped or disabled, those binaries will no longer run.",,"LxssManagerUser_16af7fa5","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","LxssManagerUser_16af7fa5","Normal","1077","C:\WINDOWS\system32\svchost.exe -k LxssManagerUser -p","0","Unknown",,"Stopped","0","0","False","0","0",
"MessagingService_16af7fa5","Service supporting text messaging and related functionality.",,"MessagingService_16af7fa5","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","MessagingService_16af7fa5","Ignore","1077","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","0","Unknown",,"Stopped","0","0","False","0","0",
"Sync Host_16af7fa5","This service synchronizes mail, contacts, calendar and various other user data. Mail and other applications dependent on this functionality will not work properly when this service is not running.",,"OneSyncSvc_16af7fa5","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Sync Host_16af7fa5","Ignore","0","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","0","Unknown",,"Running","0","0","True","15616","0",
"Contact Data_16af7fa5","Indexes contact data for fast contact searching. If you stop or disable this service, contacts might be missing from your search results.",,"PimIndexMaintenanceSvc_16af7fa5","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Contact Data_16af7fa5","Ignore","0","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","0","Unknown",,"Running","0","0","False","15616","0",
"PrintWorkflow_16af7fa5","Provides support for Print Workflow applications. If you turn off this service, you may not be able to print successfully.",,"PrintWorkflowUserSvc_16af7fa5","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","PrintWorkflow_16af7fa5","Normal","1077","C:\WINDOWS\system32\svchost.exe -k PrintWorkflow","0","Unknown",,"Stopped","0","0","False","0","0",
"Udk User Service_16af7fa5","Shell components service",,"UdkUserSvc_16af7fa5","OK","Win32_Service","False","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","False","False","Udk User Service_16af7fa5","Normal","1077","C:\WINDOWS\system32\svchost.exe -k UdkSvcGroup","0","Unknown",,"Stopped","0","0","False","0","0",
"User Data Storage_16af7fa5","Handles storage of structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly.",,"UnistoreSvc_16af7fa5","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","User Data Storage_16af7fa5","Ignore","0","C:\WINDOWS\System32\svchost.exe -k UnistackSvcGroup","0","Unknown",,"Running","0","0","False","15616","0",
"User Data Access_16af7fa5","Provides apps access to structured user data, including contact info, calendars, messages, and other content. If you stop or disable this service, apps that use this data might not work correctly.",,"UserDataSvc_16af7fa5","OK","Win32_Service","True","Manual","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","User Data Access_16af7fa5","Ignore","0","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","0","Unknown",,"Running","0","0","False","15616","0",
"Windows Push Notifications User Service_16af7fa5","This service hosts Windows notification platform which provides support for local and push notifications. Supported notifications are tile, toast and raw.",,"WpnUserService_16af7fa5","OK","Win32_Service","True","Auto","Win32_ComputerSystem","LAPTOP-HD7OGIG6","False","True","False","Windows Push Notifications User Service_16af7fa5","Ignore","0","C:\WINDOWS\system32\svchost.exe -k UnistackSvcGroup","0","Unknown",,"Running","0","0","False","8604","0",
